code,Year,mort,malaria,gdp_pc,pov,edu,water,san
MLI,2016,112.0,384.221812893283,730.85493818079,46.8,12.8299999237061,22.2392232754516,39.5613789309833
MLI,2017,108.9,386.777553610064,775.536492065709,44.9,19.5602016448975,22.2392232754516,41.2864018368594
MLI,2018,105.8,386.777532262051,835.086710561793,43.8,15.6199998855591,22.2392232754516,43.0319385671456
MLI,2019,102.7,333.695436227009,820.197390833912,42.3,17.4766998291016,22.2392232754516,44.7976967244774
MLI,2020,99.7,357.450233199884,804.343956745857,41.9,13.0,22.2392232754516,46.5825895523924
MLI,2021,96.7,353.560449168773,862.467400106111,44.6,13.0,22.2392232754516,48.3865461258165
MLI,2022,93.8,353.560449168773,813.965034073188,44.6,27.2641944885254,22.2392232754516,50.2085511222901
MLI,2023,93.8,353.560449168773,869.270234286992,44.6,27.2641944885254,22.2392232754516,50.2085511222901
MOZ,2003,146.8,481.253681576363,339.488737800648,44.6,27.2641944885254,22.2392232754516,13.3023143058234
MOZ,2004,139.9,454.176849758195,400.056973161545,44.6,27.2641944885254,22.2392232754516,14.3614035663123
MOZ,2005,133.4,425.747734637487,436.773856167384,44.6,27.2641944885254,22.2392232754516,15.4341574090753
MOZ,2006,127.3,408.315844409973,457.487647833183,44.6,27.2641944885254,22.2392232754516,16.5211559577989
MOZ,2007,119.8,387.239085225017,507.874923914304,44.6,27.2641944885254,22.2392232754516,17.6213721830878
MOZ,2008,113.5,374.144700811679,592.159111184122,54.7,27.2641944885254,22.2392232754516,18.8302407708135
MOZ,2009,107.5,370.818963250323,547.697144193651,54.7,31.7700004577637,22.2392232754516,20.0645617499618
MOZ,2010,104.5,373.642286784743,496.185839392659,54.7,31.7700004577637,22.2392232754516,21.3170069551163
MOZ,2011,100.1,370.679137826688,618.17649286789,54.7,20.0300006866455,22.2392232754516,22.5867672282022
MOZ,2012,95.8,370.404553943439,685.685748199513,54.7,20.0300006866455,22.2392232754516,23.8737014232425
MOZ,2013,91.2,368.957741195733,686.505672517351,54.7,20.0300006866455,22.2392232754516,25.1776607454077
MOZ,2014,87.3,358.042397194576,697.142680444123,46.1,20.0300006866455,22.2392232754516,26.498493533672
MOZ,2015,82.8,349.808216189652,610.563774706589,46.1,35.6100006103516,22.2392232754516,27.8360509112133
MOZ,2016,79.4,339.740426332692,441.489734819071,46.1,35.6100006103516,22.2392232754516,29.1901697914073
MOZ,2017,77.0,328.876659815523,470.93856305196,46.1,35.6100006103516,22.2392232754516,30.560328246432
MOZ,2018,74.8,321.885714724619,517.507260258101,46.1,35.6100006103516,22.2392232754516,31.9467194446126
MOZ,2019,72.0,310.226815414166,519.09255091362,46.1,35.6100006103516,22.2392232754516,33.350311214661
MOZ,2020,70.1,314.895645167912,462.433876479921,46.1,42.1300010681152,22.2392232754516,34.7705804730804
MOZ,2021,68.1,315.881823627792,509.907829475551,46.1,42.1300010681152,22.2392232754516,36.0718806213065
MOZ,2022,66.2,316.743271770003,578.251663751351,46.1,32.0928802490234,22.2392232754516,37.3797966827908
MOZ,2023,66.2,316.743271770003,622.985619320596,46.1,32.0928802490234,22.2392232754516,37.3797966827908
MRT,2003,82.7,109.892187009031,732.017820812675,46.1,32.0928802490234,22.2392232754516,21.6942174188124
MRT,2004,77.4,94.856570764362,823.554457141893,46.1,32.0928802490234,22.2392232754516,22.9791704022434
MRT,2005,72.3,91.7865062608719,998.96583416747,46.1,32.0928802490234,22.2392232754516,24.2726192428968
MRT,2006,67.8,83.3683572366741,1300.60367988659,46.1,32.0928802490234,22.2392232754516,25.8426775463685
MRT,2007,64.0,77.6690593459728,1405.15016203368,46.1,32.0928802490234,22.2392232754516,27.4480730531652
MRT,2008,60.9,64.2509779373378,1635.5630623124,46.1,32.0928802490234,22.2392232754516,29.0901330674284
MRT,2009,58.4,32.462974957082,1435.43010811893,46.1,32.0928802490234,22.2392232754516,30.7676046443891
MRT,2010,56.4,36.0904832662224,1659.96369705455,46.1,32.0928802490234,22.2392232754516,32.4828471045186
MRT,2011,54.8,46.1062768266374,1931.19975525465,46.1,32.0928802490234,22.2392232754516,34.2364122777928
MRT,2012,53.3,24.2220195026942,1859.11733247641,46.1,31.3783111572266,22.2392232754516,36.0288156075821
MRT,2013,51.9,27.049989059458,1934.24103064714,46.1,30.4699993133545,22.2392232754516,37.8596791899108
MRT,2014,50.5,56.3823027528808,1713.00865264234,34.3,30.4699993133545,22.2392232754516,39.7263190878941
MRT,2015,49.0,73.9135172392821,1554.94897871782,34.3,32.2449607849121,22.2392232754516,41.6283202758138
MRT,2016,47.5,95.3416800554803,1565.76575722696,34.3,32.2449607849121,22.2392232754516,43.5651524136921
MRT,2017,46.1,73.6716093571778,1615.00401327323,34.3,59.5608139038086,22.2392232754516,45.5380471543017
MRT,2018,44.6,55.3736707134548,1722.93528854073,34.3,59.5608139038086,22.2392232754516,47.5458940516824
MRT,2019,43.2,41.9852508606022,1767.072710621,31.8,21.0137996673584,22.2392232754516,49.5893944954558
MRT,2020,41.8,44.8519140604508,1795.76459566714,31.8,21.0137996673584,22.2392232754516,51.6677351813684
MRT,2021,40.5,44.8520403365219,1947.78918383313,31.8,21.0137996673584,22.2392232754516,53.7815564908227
MRT,2022,39.2,44.8519353000408,1960.35240077424,31.8,21.0137996673584,22.2392232754516,55.9298943954257
MRT,2023,39.2,44.8519353000408,2120.82320358953,31.8,21.0137996673584,22.2392232754516,55.9298943954257
MUS,2003,16.0,44.8519353000408,4858.26575549747,31.8,21.0137996673584,22.2392232754516,91.310664714881
MUS,2004,15.7,44.8519353000408,5460.60800184198,31.8,21.0137996673584,22.2392232754516,91.723928323025
MUS,2005,15.6,44.8519353000408,5354.02974260642,31.8,21.0137996673584,22.2392232754516,92.1386403749534
MUS,2006,15.4,44.8519353000408,5695.97525509869,31.8,21.0137996673584,22.2392232754516,92.5547473749025
MUS,2007,15.2,44.8519353000408,6574.6635764099,31.8,21.0137996673584,22.2392232754516,92.9723040352606
MUS,2008,14.9,44.8519353000408,8030.05228087539,31.8,21.0137996673584,22.2392232754516,93.3912768352424
MUS,2009,14.6,44.8519353000408,7318.12640972422,31.8,21.0137996673584,22.2392232754516,93.8117044078618
MUS,2010,14.5,44.8519353000408,8000.37643182154,31.8,92.9589309692383,22.2392232754516,94.2335664258149
MUS,2011,14.7,44.8519353000408,9197.04299089459,31.8,66.9800033569336,22.2392232754516,94.6568681231222
MUS,2012,14.9,44.8519353000408,9291.23627601053,7.9,93.202018737793,22.2392232754516,95.0744845618934
MUS,2013,14.9,44.8519353000408,9764.64413060045,7.9,93.5517959594727,22.2392232754516,95.4787720221817
MUS,2014,14.7,44.8519353000408,10366.3550754936,7.9,94.2449722290039,22.2392232754516,95.4736296388164
MUS,2015,14.6,44.8519353000408,9507.87133656424,7.9,94.7435531616211,22.2392232754516,95.4685057890773
MUS,2016,14.7,44.8519353000408,9965.72531085228,7.9,94.8660507202148,22.2392232754516,95.4635508377365
MUS,2017,15.0,44.8519353000408,10841.6847754844,10.3,94.8832550048828,22.2392232754516,95.4587584215527
MUS,2018,15.4,44.8519353000408,11643.4605962124,10.3,94.900993347168,22.2392232754516,95.4587584215527
MUS,2019,15.8,44.8519353000408,11403.2527870674,10.3,95.1920013427734,22.2392232754516,95.4587584215527
MUS,2020,15.8,44.8519353000408,9011.04288445023,10.3,98.8074417114258,22.2392232754516,95.4587584215527
MUS,2021,15.5,44.8519353000408,9068.97300226707,10.3,95.3714370727539,22.2392232754516,95.4587584215527
MUS,2022,15.0,44.8519353000408,10239.7970461095,10.3,97.0994567871094,22.2392232754516,95.4587584215527
MUS,2023,15.0,44.8519353000408,11613.0441587588,10.3,97.0994567871094,22.2392232754516,95.4587584215527
MWI,2003,131.8,401.368882189848,383.348596852642,10.3,97.0994567871094,8.06942676340793,9.35670091834008
MWI,2004,119.6,373.346411693433,404.674248445428,52.4,97.0994567871094,8.46742090607843,9.35853809192232
MWI,2005,110.3,369.775412429067,414.361121984475,52.4,97.0994567871094,8.87484552300244,11.6430175561907
MWI,2006,103.8,353.578171329578,440.822149023873,52.4,97.0994567871094,9.29131815990356,13.9195187317472
MWI,2007,99.1,350.60523673771,475.180261659331,52.4,97.0994567871094,9.71719306882809,16.1881876779704
MWI,2008,93.4,368.328547557375,554.048820396119,52.4,97.0994567871094,10.1520807536763,18.4488656942881
MWI,2009,88.1,381.664798461871,625.869729869625,52.4,97.0994567871094,10.6005508630346,20.7030013060694
MWI,2010,82.9,381.520111327152,683.124694716799,50.7,97.0994567871094,11.0627064610518,22.9502207251724
MWI,2011,76.7,367.753296658531,763.061000394572,50.7,72.0563201904297,11.5390372600745,25.1902515685701
MWI,2012,70.4,324.3226747326,558.46208832772,50.7,72.0563201904297,12.0292544123907,27.422603378864
MWI,2013,64.3,292.401359769482,496.947368267313,50.7,32.5197639465332,12.5342361256519,29.6470619862229
MWI,2014,59.6,264.187036191239,529.5133440206,50.7,32.5197639465332,13.0532852603648,31.8630595655518
MWI,2015,56.4,242.436806265704,539.605363240686,50.7,47.284351348877,13.5876840716512,34.0704034895695
MWI,2016,53.2,226.907061763485,450.506105510719,51.5,47.284351348877,14.1363136398145,36.2684898041781
MWI,2017,50.4,218.759479246546,495.769683367165,51.5,79.5891494750977,14.7004635346463,38.4570669671792
MWI,2018,47.6,210.122134917664,533.203173686705,51.5,79.5891494750977,15.280214141913,40.6356736680772
MWI,2019,45.4,204.964177242617,580.889816066776,50.7,79.5891494750977,15.8752295061873,42.8038378125311
MWI,2020,43.2,219.467297928582,602.507478176106,50.7,46.8388786315918,16.4864046136865,44.9611498947132
MWI,2021,41.4,219.166141018823,617.447520802454,50.7,46.8388786315918,17.1133874673045,47.1071257335363
MWI,2022,40.1,219.166141018823,604.269751184515,50.7,46.8388786315918,17.7570796234108,49.2412888129489
MWI,2023,40.1,219.166141018823,602.343619809252,50.7,46.8388786315918,17.7570796234108,49.2412888129489
NAM,2003,74.4,44.4392410258569,2569.24739317883,37.7,46.8388786315918,17.7570796234108,29.2486420373994
NAM,2004,74.1,68.5285139758725,3403.15496192955,37.7,46.8388786315918,17.7570796234108,29.6982094854602
NAM,2005,70.6,41.9139884879822,3685.77299991587,37.7,46.8388786315918,17.7570796234108,30.1360786395554
NAM,2006,65.4,43.2361129608138,4017.1834716928,37.7,46.8388786315918,17.7570796234108,30.5632818943393
NAM,2007,61.0,12.9417062659203,4379.04313682732,37.7,46.8388786315918,17.7570796234108,30.9787336893598
NAM,2008,55.5,7.4741981336135,4204.78555422749,37.7,46.8388786315918,17.7570796234108,31.3826009951545
NAM,2009,52.1,3.69682163505766,4302.91374148376,28.7,46.8388786315918,17.7570796234108,31.7723198058651
NAM,2010,49.4,1.55434568648067,5418.21633365814,28.7,81.9678344726562,17.7570796234108,32.1500515659927
NAM,2011,49.1,1.82683581638055,5834.7917675794,28.7,81.9678344726562,17.7570796234108,32.5137073208858
NAM,2012,50.3,3.17653329489331,5942.64680978673,28.7,65.4619979858398,17.7570796234108,32.8736174504631
NAM,2013,48.0,4.48272374043407,5346.62131149967,28.7,63.5514221191406,17.7570796234108,33.2190608656143
NAM,2014,45.4,14.4800385535239,5378.32326241205,28.7,67.5190811157227,17.7570796234108,33.549894403974
NAM,2015,46.0,8.30732006693541,4774.10650865775,17.4,67.5190811157227,17.7570796234108,33.8649685207144
NAM,2016,45.3,17.3802706923477,4395.68776162376,17.4,79.5960235595703,17.7570796234108,34.1586720557047
NAM,2017,44.0,47.5025148546925,5143.96072323076,17.4,79.5960235595703,17.7570796234108,34.4301085125971
NAM,2018,43.1,26.2983972834887,5308.60813408705,17.4,79.5960235595703,17.7570796234108,34.6797496021743
NAM,2019,41.5,2.93765830785732,4731.9210318831,17.4,79.5960235595703,17.7570796234108,34.9607746948101
NAM,2020,40.0,10.2200664972433,3878.58982993966,17.4,79.5960235595703,17.7570796234108,35.2599671979784
NAM,2021,38.9,10.6169026946577,4412.8355693052,17.4,79.5960235595703,17.7570796234108,35.5534238160918
NAM,2022,37.9,8.29028767180433,4349.04532248966,17.4,79.5960235595703,17.7570796234108,35.8405413584001
NAM,2023,37.9,8.29028767180433,4168.28521087347,17.4,79.5960235595703,17.7570796234108,35.8405413584001
NER,2003,195.3,296.515329681361,265.225363452469,17.4,79.5960235595703,17.7570796234108,7.0044098515518
NER,2004,183.6,300.49244831537,283.468281798296,17.4,79.5960235595703,17.7570796234108,7.49361279660052
NER,2005,172.3,308.273682534548,318.643121918273,17.4,79.5960235595703,17.7570796234108,7.99790275762047
NER,2006,162.3,305.325353661022,333.345078419447,17.4,79.5960235595703,17.7570796234108,8.49858964807735
NER,2007,153.8,313.378023829308,387.168065883301,17.4,79.5960235595703,17.7570796234108,8.99542619140241
NER,2008,146.7,349.638810301404,475.044955398162,17.4,79.5960235595703,17.7570796234108,9.48812752048888
NER,2009,140.9,375.228263773689,461.131533961487,17.4,79.5960235595703,17.7570796234108,9.97724246979752
NER,2010,136.6,407.620812272418,474.425692340831,17.4,79.5960235595703,17.7570796234108,10.4624965004898
NER,2011,133.4,421.399224861819,510.75956176268,17.4,16.6299610137939,17.7570796234108,10.9435748894921
NER,2012,131.0,425.165452405894,528.510104469655,17.4,13.8699998855591,17.7570796234108,11.4210866098121
NER,2013,129.2,413.746113267429,552.103334363117,17.4,13.8699998855591,17.7570796234108,11.8947265091648
NER,2014,127.8,406.812580251078,565.30989731175,17.4,14.877646446228,17.7570796234108,12.369659574494
NER,2015,126.5,401.109661287858,485.662574175279,17.4,14.877646446228,17.7570796234108,12.8471159354794
NER,2016,125.5,384.937699266371,502.706475406446,17.4,14.877646446228,17.7570796234108,13.3269745796459
NER,2017,124.3,362.654075214733,521.804130023434,17.4,15.7630109786987,17.7570796234108,13.8105659838816
NER,2018,123.2,343.726804440153,578.568035680892,40.8,12.5607004165649,17.7570796234108,14.2977760229761
NER,2019,122.2,325.529300538079,561.691304349698,40.8,16.6884860992432,17.7570796234108,14.7900382805354
NER,2020,121.0,322.408936764085,579.512495758236,40.8,16.6884860992432,17.7570796234108,15.2880774887646
NER,2021,119.3,295.135636356025,608.722439593808,45.5,16.6884860992432,17.7570796234108,15.8815617318811
NER,2022,117.3,294.711332738684,609.745147574878,45.5,17.5114326477051,17.7570796234108,16.4096569958993
NER,2023,117.3,294.711332738684,642.937917863471,45.5,17.5114326477051,17.7570796234108,16.4096569958993
NGA,2003,165.6,393.80679658473,763.388745367223,45.5,17.5114326477051,14.6139093044158,29.3592591376198
NGA,2004,160.0,402.383849911487,962.48104194733,45.5,17.5114326477051,15.4754925111954,30.0532638422315
NGA,2005,154.6,408.652728094781,1211.37703504386,45.5,17.5114326477051,16.3622733523552,30.7689136768009
NGA,2006,149.7,411.684894369671,1599.53891556365,45.5,59.5299987792969,17.2747034549588,31.5068482626807
NGA,2007,145.2,414.044504501705,1815.52697545827,45.5,59.5299987792969,18.213123205641,32.267693402297
NGA,2008,141.3,415.766462755254,2154.10543545364,45.5,59.5299987792969,19.1778711277023,33.0520742471129
NGA,2009,138.0,403.541379408995,1820.48633854782,45.5,59.5299987792969,20.168649339923,33.8602865376741
NGA,2010,135.3,376.203694140286,2202.25672957344,45.5,59.5299987792969,21.1862201415227,34.6931332709606
NGA,2011,132.9,351.645064915248,2418.41316975875,45.5,59.5299987792969,22.2287981949627,35.5499398732214
NGA,2012,130.9,327.607986823015,2633.19734671361,45.5,59.5299987792969,23.2016363518397,36.4309333257504
NGA,2013,129.1,308.604795500304,2872.79083379398,45.5,59.5299987792969,23.7916719327254,37.3360752432271
NGA,2014,127.7,298.158957373652,3088.72131316169,45.5,59.5299987792969,24.3798102403874,38.2655122285715
NGA,2015,126.2,294.110655530644,2585.73360671797,45.5,59.5299987792969,24.9658810588384,39.2193825451344
NGA,2016,124.5,295.056131936383,2070.4127339595,45.5,63.2583618164062,25.5492148689276,40.1973273390898
NGA,2017,122.4,299.073684784563,1876.34027111773,45.5,63.2583618164062,26.1300144970828,41.1997191095263
NGA,2018,119.9,300.68534116565,2057.87944554011,40.1,61.5919418334961,26.7078130620546,42.2262606432937
NGA,2019,116.9,301.908143733329,2265.15520863056,40.1,65.0578384399414,27.282337905613,43.27675278374
NGA,2020,113.9,312.650935492847,2019.65706326224,40.1,65.0578384399414,27.853490832428,44.3511464071045
NGA,2021,110.6,306.462483682388,2017.27486481527,40.1,65.3177337646484,28.421029304786,45.4491548934765
NGA,2022,107.2,305.304342322582,2139.37478476974,40.1,87.0976104736328,28.9848848748333,46.5706750774817
NGA,2023,107.2,305.304342322582,1596.63696129001,40.1,87.0976104736328,28.9848848748333,46.5706750774817
RWA,2003,133.5,140.466284282245,249.012274982252,40.1,87.0976104736328,28.9848848748333,49.4007987176777
RWA,2004,118.6,123.172100352451,269.540446333402,40.1,87.0976104736328,28.9848848748333,50.768335540329
RWA,2005,105.4,152.693368566674,324.016863847189,40.1,87.0976104736328,28.9848848748333,52.1358341835326
RWA,2006,94.0,150.541323006762,356.995022901154,40.1,87.0976104736328,28.9848848748333,53.5033672855633
RWA,2007,84.5,88.2646405061845,426.234183487629,40.1,87.0976104736328,28.9848848748333,54.8707679900931
RWA,2008,76.3,69.8897239377321,528.326391755502,40.1,87.0976104736328,28.9848848748333,56.2381232596537
RWA,2009,69.6,153.992483076767,564.039095842449,40.1,87.0976104736328,28.9848848748333,57.6054507159274
RWA,2010,63.8,104.739718020054,593.624927744346,40.1,87.0976104736328,28.9848848748333,58.9727043706858
RWA,2011,58.5,36.9304633895727,651.133677964662,40.1,87.0976104736328,28.9848848748333,60.3399094161962
RWA,2012,54.9,59.6278675546344,706.817317494399,40.1,31.0799999237061,28.9848848748333,61.7070227174276
RWA,2013,52.0,109.412188607692,704.924190167572,39.1,31.0799999237061,28.9848848748333,63.0741145901109
RWA,2014,49.6,202.236962625779,724.957521209377,39.1,32.689998626709,28.9848848748333,64.4396648810938
RWA,2015,47.7,307.959772081994,733.998585018273,39.1,35.3553695678711,28.9848848748333,65.8025240374221
RWA,2016,46.1,409.678767710631,729.519154199595,38.2,35.3553695678711,28.9848848748333,67.1618497330345
RWA,2017,44.7,709.793326252036,758.301002985965,38.2,80.3300170898438,28.9848848748333,68.5163433560546
RWA,2018,43.4,475.897731596271,771.773521962568,38.2,35.9900016784668,28.9848848748333,69.8648759524537
RWA,2019,42.0,383.576802481459,810.051420243718,38.2,81.6438217163086,28.9848848748333,71.2065248746041
RWA,2020,40.5,211.811069861,778.701538550324,38.2,42.2524108886719,28.9848848748333,72.5399876892976
RWA,2021,39.2,117.794844229873,828.833032800998,38.2,82.5280532836914,28.9848848748333,73.8641077883081
RWA,2022,38.0,84.791725854773,975.469315871749,38.2,43.8699989318848,28.9848848748333,73.826445482821
RWA,2023,38.0,84.791725854773,1010.2689290184,38.2,83.3906173706055,28.9848848748333,73.826445482821
SDN,2003,93.2,61.0887785845713,580.320251464844,38.2,83.3906173706055,28.9848848748333,20.6388274346006
SDN,2004,90.0,55.3740495897474,705.113342285156,38.2,83.3906173706055,28.9848848748333,20.654455969097
SDN,2005,87.0,54.6516174696637,905.543640136719,38.2,83.3906173706055,28.9848848748333,21.8517553278988
SDN,2006,84.2,52.6785190897404,1132.474609375,38.2,83.3906173706055,28.9848848748333,23.0494722107367
SDN,2007,81.5,46.5138197758207,1444.37219238281,38.2,83.3906173706055,28.9848848748333,24.3296017337058
SDN,2008,79.0,38.6353113066321,1527.58239746094,38.2,83.3906173706055,28.9848848748333,25.6176055136201
SDN,2009,76.7,34.6297563286143,1178.22180175781,46.5,83.3906173706055,28.9848848748333,26.9201924275394
SDN,2010,74.4,32.7293850701224,1305.63598632813,46.5,83.3906173706055,28.9848848748333,28.2380452033028
SDN,2011,72.4,32.5628763967032,1332.6572265625,46.5,44.5988426208496,28.9848848748333,29.5715496150198
SDN,2012,70.4,33.0652891631729,1019.22210693359,46.5,44.5988426208496,28.9848848748333,30.9207582195754
SDN,2013,68.5,34.9392920262318,1138.62780761719,46.5,44.5988426208496,28.9848848748333,32.2863939533756
SDN,2014,66.6,38.5727576987501,1275.43835449219,46.5,44.5988426208496,28.9848848748333,33.6685183809857
SDN,2015,64.7,42.212430790592,1292.37963867188,46.5,44.5988426208496,28.9848848748333,35.0682362613739
SDN,2016,62.7,53.2598186001045,1033.21594238281,46.5,44.5988426208496,28.9848848748333,36.4856263269616
SDN,2017,60.8,53.7765047753924,966.505676269531,46.5,44.5988426208496,28.9848848748333,36.5750321728239
SDN,2018,59.0,59.1890296838417,731.027465820313,46.5,44.5988426208496,28.9848848748333,36.6726971878423
SDN,2019,57.1,65.5908607328818,709.975280761719,46.5,44.5988426208496,28.9848848748333,36.7782607644713
SDN,2020,55.3,73.3983779796907,577.795227050781,46.5,44.5988426208496,28.9848848748333,36.8920833728428
SDN,2021,53.4,72.8444750072165,712.122009277344,46.5,44.5988426208496,28.9848848748333,36.8920833728428
SDN,2022,51.6,71.7105382884966,1046.24084472656,46.5,31.9614372253418,28.9848848748333,36.8920833728428
SDN,2023,51.6,71.7105382884966,2183.44140625,46.5,31.9614372253418,28.9848848748333,36.8920833728428
SEN,2003,106.9,172.384811007787,817.888034221442,46.5,31.9614372253418,20.7763876488998,39.869656149518
SEN,2004,99.0,132.915886625756,918.102079522155,46.5,31.9614372253418,21.0911266006806,40.9633021795963
SEN,2005,91.6,135.840464469977,979.846101520171,48.3,31.9614372253418,21.4047639645201,42.0544776116129
SEN,2006,85.1,124.590320833334,1017.20196747987,48.3,10.8500003814697,21.7179133599936,43.1437484387826
SEN,2007,79.4,100.324986386477,1188.93877808175,48.3,10.8500003814697,22.0302605560393,44.2305886798635
SEN,2008,74.4,52.9579516562425,1398.79218010021,48.3,10.8500003814697,22.3418016093034,45.3148396181609
SEN,2009,70.1,33.2687195741806,1308.69404336205,48.3,10.8500003814697,22.6522287825934,46.3960167988497
SEN,2010,66.3,60.9039609433939,1275.88357492357,48.3,10.8500003814697,22.962148383617,47.4746195159613
SEN,2011,62.8,48.6209874587213,1374.67591873844,46.7,21.7800006866455,23.2712482600691,48.5501486192775
SEN,2012,59.6,53.3576867241296,1326.83798848379,46.7,21.7800006866455,23.5792275619602,49.62215098708
SEN,2013,56.6,58.3583647786344,1379.83196553924,46.7,27.3500003814697,23.8863832508195,50.6907763152699
SEN,2014,53.7,38.1367397196969,1398.89137601382,46.7,27.3500003814697,24.1927117787544,51.7558632183278
SEN,2015,50.9,70.4176828085408,1218.00613555438,46.7,18.3178901672363,24.5005719592568,52.8193806775429
SEN,2016,48.3,46.3773635454259,1266.43957151587,46.7,20.5261898040771,24.8096361299701,53.8806790444526
SEN,2017,45.9,53.1535824509544,1356.80518449031,46.7,21.9200000762939,25.1204534504715,54.9398686162857
SEN,2018,43.7,67.265818374926,1452.55612562445,46.7,22.3186893463135,25.4324042760609,55.9960419566084
SEN,2019,41.8,42.0117618008771,1431.18128932159,46.7,21.3910503387451,25.7457429092513,57.0490341820529
SEN,2020,40.0,43.9166299588954,1461.08720350553,46.7,21.3910503387451,26.0601472837414,58.0982120345877
SEN,2021,38.4,50.9768485819519,1598.10676952274,46.7,21.3910503387451,26.3758702365134,59.1433799517105
SEN,2022,37.0,48.0187391779192,1564.74522071584,46.7,35.6285171508789,26.6925904153209,60.1839131026354
SEN,2023,37.0,48.0187391779192,1706.44218024762,46.7,35.6285171508789,26.6925904153209,60.1839131026354
SLE,2003,208.4,426.732327809099,413.817666037168,46.7,35.6285171508789,5.67420743879449,8.39095231627294
SLE,2004,202.3,413.990384450301,417.750034826993,46.7,21.9899997711182,5.86625156148857,8.94954703702062
SLE,2005,196.0,407.446227865545,462.633324427945,46.7,21.9899997711182,6.06988832530289,9.53865082527523
SLE,2006,189.3,402.662134533977,517.913366011018,46.7,21.9899997711182,6.28321356199777,10.1566509069014
SLE,2007,182.4,408.502511212439,578.648417351785,46.7,21.9899997711182,6.50130929934768,10.7956030782782
SLE,2008,175.2,429.353326131285,650.684422202761,46.7,21.9899997711182,6.72405166543884,11.4555103768436
SLE,2009,168.1,450.630543071215,624.898797932327,46.7,21.9899997711182,6.95124434086215,12.1362209658532
SLE,2010,160.9,449.958814286456,648.129229488008,46.7,21.9899997711182,7.18276828033032,12.8377260886087
SLE,2011,154.1,442.840971903481,718.161680687537,62.4,21.9899997711182,7.41857077527122,13.560179661658
SLE,2012,147.6,429.712103564409,904.840762004552,62.4,21.9899997711182,7.65852483961428,14.3035858013974
SLE,2013,141.6,413.195873742742,1146.4163912665,62.4,21.9899997711182,7.90237684735476,15.067603703245
SLE,2014,139.6,397.661121729447,1140.92742266148,62.4,98.6294860839844,8.15013194693133,15.8525627970328
SLE,2015,140.5,384.087517138263,945.148168480629,62.4,98.6294860839844,8.40160250969397,16.6582854370073
SLE,2016,125.7,378.8580144979,838.631615328371,62.4,98.6294860839844,8.656720511267,17.4849471744574
SLE,2017,121.0,363.914079529122,788.486867334833,62.4,32.0777015686035,8.91571134282719,18.3338581421542
SLE,2018,116.6,353.882274402861,845.914540460932,56.8,32.6126976013184,9.17847556387583,19.20548437001
SLE,2019,112.2,336.398392012356,843.71251730417,56.8,33.5340690612793,9.44474856671426,20.0997387688789
SLE,2020,108.2,324.481507705275,845.313836261458,56.8,33.5340690612793,9.71431305077627,21.0167130216126
SLE,2021,104.4,314.301844717047,885.184270659578,56.8,33.5340690612793,9.98694556406453,21.9564981614005
SLE,2022,100.8,308.139309236022,860.130884035452,56.8,33.5340690612793,10.262418642337,22.9191871774247
SLE,2023,100.8,308.139309236022,757.85833603088,56.8,33.5340690612793,10.262418642337,22.9191871774247
SOM,2003,171.9,133.425241597367,286.273025198975,56.8,33.5340690612793,10.262418642337,22.1313670556235
SOM,2004,171.9,121.679739584085,375.410326225387,56.8,33.5340690612793,10.262418642337,22.8842980952684
SOM,2005,171.8,133.052846906344,439.979907805478,56.8,33.5340690612793,10.262418642337,23.8652176326583
SOM,2006,171.2,120.376935575082,457.996662206659,56.8,33.5340690612793,10.262418642337,24.8631121298856
SOM,2007,169.3,100.892761096059,479.635628065289,56.8,33.5340690612793,10.262418642337,24.5603910525818
SOM,2008,165.9,61.5664485485637,507.03744334738,56.8,33.5340690612793,10.262418642337,25.9004894447363
SOM,2009,161.1,38.7894769641392,246.513251675105,56.8,33.5340690612793,10.262418642337,27.2576473800704
SOM,2010,156.1,41.0643064414701,219.202453852397,56.8,33.5340690612793,10.262418642337,28.6319061876703
SOM,2011,151.2,33.6626411566267,235.325945610434,56.8,33.5340690612793,10.262418642337,30.019583172106
SOM,2012,146.2,34.2556135586801,350.261946720969,56.8,33.5340690612793,10.262418642337,31.0042753299932
SOM,2013,141.3,41.1802853689384,393.398704973003,56.8,33.5340690612793,10.262418642337,32.0009864400542
SOM,2014,137.0,49.6139710509282,429.431656017709,56.8,33.5340690612793,10.262418642337,33.0100122948314
SOM,2015,132.6,58.1292112863892,445.583078625015,56.8,33.5340690612793,10.262418642337,34.0312589877704
SOM,2016,128.5,58.0227997962897,460.928491979039,56.8,33.5340690612793,10.262418642337,35.0646122303853
SOM,2017,124.2,54.7799309496273,510.939952988052,56.8,33.5340690612793,10.262418642337,36.1092644039793
SOM,2018,120.2,60.1523162469841,509.525802439801,56.8,33.5340690612793,10.262418642337,37.1650737282858
SOM,2019,116.5,60.3535381977686,539.893931565468,56.8,33.5340690612793,10.262418642337,38.2309061647547
SOM,2020,112.9,56.1073412518921,518.184778494176,56.8,33.5340690612793,10.262418642337,39.3066159947727
SOM,2021,109.4,65.2294267174043,549.114743546859,56.8,33.5340690612793,10.262418642337,40.391412635251
SOM,2022,106.1,58.9819742699991,573.128092470162,54.4,15.5,10.262418642337,40.5758031158919
SOM,2023,106.1,58.9819742699991,597.458854603159,54.4,15.5,10.262418642337,40.5758031158919
